发布时间,url链接,发布者(帖子发布者),IP属地,帖子账号粉丝数,转发数,评论数,点赞数,文本,话题,一级账号粉丝数,用户名（评论用户）,评论属地,评论内容,评论时间,评论点赞数,标记（0代表一级，1代表二级）
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,1.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,护你周全【好物分享】,,离婚财产分配不满，为啥要（闯闸）（进入体育中心）（冲撞锻炼的人）？大马路上不行吗？,2024-11-12 21:43:48,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,1.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,不忘初心40522,,正能量主播[赞][赞][赞],2024-11-12 04:47:01,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,挖不悔,,应该定性为恐怖事件[火][火],2024-11-12 14:47:12,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,A绪控—,,勇士,2024-11-12 14:19:49,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,1.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,夕阳红36142,,支持主播！！！[赞][赞][赞][赞][赞],2024-11-12 04:24:31,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,1.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,👗👠阳光丽人💄,,航展还能举报吗？35死43伤,2024-11-13 03:35:56,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,無爲777,,你有视频吗,2024-11-12 14:08:44,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,無爲777,,我看完了，谢谢[红脸蛋][红脸蛋][红脸蛋],2024-11-12 15:04:02,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,野钓飞行员！,,视频,2024-11-12 15:11:30,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,無爲777,,你有视频吗,2024-11-12 14:08:44,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,無爲777,,我看完了，谢谢[红脸蛋][红脸蛋][红脸蛋],2024-11-12 15:04:02,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,野钓飞行员！,,视频,2024-11-12 15:11:30,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,無爲777,,太血腥了，儿童不宜[红脸蛋][红脸蛋][红脸蛋],2024-11-12 15:14:59,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,劇終い,,给我看看,2024-11-12 16:05:50,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,沐雨橙风,,给我看看,2024-11-12 17:03:08,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,ㅤㅤ ㅤㅤㅤㅤ ㅤㅤ,,哥 视频,2024-11-12 22:15:03,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,张飞＠,,讲讲,2024-11-13 02:11:59,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,無爲777,,有什么好讲的,2024-11-13 02:18:26,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,星辰,,兄弟，视频,2024-11-13 02:47:04,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,婷妹🍑,,歌，给我看看,2024-11-13 03:39:54,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,单反主人,,哥哥我想看[哼],2024-11-13 05:28:45,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,無爲777,,别看了，看了晚上尿床[红脸蛋][红脸蛋][红脸蛋],2024-11-13 05:30:32,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,单反主人,,我其他视频绝对比你这个撞人恐怖[哼],2024-11-13 05:34:09,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,单反主人,,可以吗哥哥[哼],2024-11-13 05:34:17,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,久伴.,,刚刚航展结束就出这样事情,2024-11-13 06:40:23,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,郁金香哪有你的浴巾香,,我有,2024-11-13 11:11:21,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,东^^,,刚看完,2024-11-13 13:59:08,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,🆀,,111,2024-11-13 15:06:54,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,xw,,可以吗哥哥,2024-11-13 18:46:02,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,柳暗花明,,[捂脸],2024-11-14 16:49:58,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,人生过半.com,,我有，躺了一地,2024-11-14 17:25:49,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,静水流深,,我也看了！真过㾽！[赞][赞],2024-11-15 08:44:05,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,高勋说,,[赞][赞],2024-11-12 05:58:04,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,李凤武,,[玫瑰][爱心][赞],2024-11-12 10:01:25,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,高勋说,,欢迎,2024-11-12 05:57:48,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,^O^…,,很有可能他前妻在跳广场舞,2024-11-13 11:27:04,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,高勋说,,正能量,2024-11-12 05:58:00,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,高勋说,,谢谢,2024-11-12 05:57:53,,0
2024-11-12 00:58:10,https://www.kuaishou.com/short-video/3x2w7q6vd88e4hk,高勋说,,577960,,0.0,18891,十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),十大消息来了 #高勋说新闻 #珠海 #有用内容创作计划 @快手热点(O3xddgkd5fav5if9),,山人35112,,停了,2024-11-13 10:35:05,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,我是刘佳欣032,,平安就好,2024-11-12 12:30:45,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,婧5547,,🙏🙏🙏默哀🙏🙏🙏,2024-11-12 12:30:14,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,啊！！！？！？,,沉痛默哀🙏,2024-11-12 12:24:14,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,流浪的风景...,,愿平安顺遂,2024-11-12 12:18:45,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,耙耳朵图片,,🕯️默哀🕯️,2024-11-12 12:18:14,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,希子小可爱,,祈愿都平安无事🙏🙏🙏,2024-11-12 12:12:45,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,小美92137,,🕯️🕯️,2024-11-12 12:12:14,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,糖豆豆儿.♡,,平安平安🙏🙏🙏,2024-11-12 12:06:45,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,春夏秋冬09422,,悼念逝者🙏,2024-11-12 12:06:14,,0
2024-11-12 00:24:44,https://www.kuaishou.com/short-video/3x7wsgi2jk6rur4,云南法制报,,50038,,,84,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,珠海警方通报体育中心事故：汽车撞倒多名行人后逃逸 62岁男子被控制,,世界很美好、但很好,,平安🙏🙏🙏🙏🙏🙏,2024-11-12 12:00:45,,0
2024-11-11 13:46:47,https://www.kuaishou.com/short-video/3xyrmj8g3eyigj2,北京日报,,2524355,,0.0,6815,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,,九离（重头开始）,,祈祷平安，安全第一,2024-11-12 12:32:20,,0
2024-11-11 13:46:47,https://www.kuaishou.com/short-video/3xyrmj8g3eyigj2,北京日报,,2524355,,0.0,6815,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,,小李子（冲刺）,,愿平安无事,2024-11-12 11:50:21,,0
2024-11-11 13:46:47,https://www.kuaishou.com/short-video/3xyrmj8g3eyigj2,北京日报,,2524355,,0.0,6815,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,,连城之恋498,,祈祷一切都平安无事,2024-11-12 11:38:21,,0
2024-11-11 13:46:47,https://www.kuaishou.com/short-video/3xyrmj8g3eyigj2,北京日报,,2524355,,0.0,6815,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,,短巷少女i.,,平安🙏🙏🙏🙏🙏🙏,2024-11-12 11:44:20,,0
2024-11-11 13:46:47,https://www.kuaishou.com/short-video/3xyrmj8g3eyigj2,北京日报,,2524355,,0.0,6815,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,,阿西伍萨936,,沉痛默哀🙏,2024-11-12 11:45:06,,0
2024-11-11 13:46:47,https://www.kuaishou.com/short-video/3xyrmj8g3eyigj2,北京日报,,2524355,,0.0,6815,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,,胜者为王，我之剑战,,安安全全，无灾无祸,2024-11-12 12:11:09,,0
2024-11-11 13:46:47,https://www.kuaishou.com/short-video/3xyrmj8g3eyigj2,北京日报,,2524355,,,6815,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,,唯爱我爱你的人,,祈祷平安无事🙏,2024-11-12 12:35:08,,0
2024-11-11 13:46:47,https://www.kuaishou.com/short-video/3xyrmj8g3eyigj2,北京日报,,2524355,,,6815,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,,口袋里的猫🐱,,默哀，悼念🙏🙏🙏,2024-11-12 12:27:05,,0
2024-11-11 13:46:47,https://www.kuaishou.com/short-video/3xyrmj8g3eyigj2,北京日报,,2524355,,,6815,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,【 #62岁男子驾车撞倒多人后逃逸，珠海警方通报】11月11日，珠海市公安局香洲分局通报：2024年11月11日19时48分许，一辆小汽车在珠海市香洲区体育中心撞倒多名行人后驾车逃逸。警方接报后迅速派员到场处置，并协助将伤者送往医院救治。目前，司机樊某(男，62岁)已被警方控制，相关调查处置工作正在加紧进行中。（珠海公安）,,天马流星雨684,,祈祷平安,2024-11-12 12:23:08,,0
